id_transect_annee,transect_coordonnees,transect_type_prairie,transect_paturage_prairie,transect_rythme_fauchage_prairie,amendements,semis_sursemis,duree,longueur_transect,geometry,HPrai_sp,simpPrai_sp,SPrai_sp,JPrai_sp,NPrai_sp,NPrai_sp_ab,log_NPrai_sp,logNPrai_sp,id_transect,annee,classe_habitat,habitat,axe1_1000,axe2_1000,axe3_1000,axe4_1000,axe1_5000,axe2_5000,axe3_5000,axe1_10000,axe2_10000,axe3_10000,site_id,degre_fauche,logN
1159_Transect 2021_2021,"{""type"": ""LineString"", ""coordinates"": [[0.125175, 49.488175], [0.124928, 49.488203], [0.124729, 49.488924]]}",Prairie sans distinction,Non pâturée,Fauche précoce,"[""espaces-verts.amendements.aucun""]",Non,1860,99.56121736382624,"c(0.124944, 49.488434)",0.6365141682948128,0.4444444444444443,2,0.9182958340544894,3.0132214926994205,3,1.3895942835566795,1.1030097697925703,1159_Transect 2021,2021,7_Surfaces en eau et Zones humides,Surfaces en eau et Zones humides,-0.5056254001483013,3.718447725219848,0.32928256982482423,-1.5305941869659796,-0.9677101400677148,-0.2147368914146756,3.752164388996816,1.0556214314128614,-1.427376176164844,2.9639190337712846,1159,2.Fauche précoce,1.1030097697925703
115_CTE PRAIRIE MARCEL DASSAULT_2018,"{""type"": ""LineString"", ""coordinates"": [[-0.68891683212437, 44.84732924018827], [-0.6881175338310888, 44.84739769972633]]}",Prairie semée,Non pâturée,Plusieurs fauches,[],Oui,1500,63.47161677855641,"c(-0.68851718297773, 44.8473634699573)",1.3321790402101223,0.72,4,0.9609640474436812,7.877536848390518,5,2.1835241365885887,2.0640152723140766,115_CTE PRAIRIE MARCEL DASSAULT,2018,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.3607454363965798,0.8273562223281958,0.5038569000552765,-1.5665907881283263,-0.33128407146325495,0.3348407889980141,-0.9044980078908234,-0.18752718496295365,2.2204071303973185,-0.00746429226940086,115,3.Plusieurs fauches,2.0640152723140766
115_CTE PRAIRIE MARCEL DASSAULT_2020,"{""type"": ""LineString"", ""coordinates"": [[-0.68891683212437, 44.84732924018827], [-0.6881175338310888, 44.84739769972633]]}",Prairie semée,Non pâturée,Plusieurs fauches,[],Oui,1500,63.47161677855641,"c(-0.68851718297773, 44.8473634699573)",0.5623351446188083,0.3749999999999998,2,0.8112781244591328,6.302029478712415,4,1.9881523202990314,1.8408717209998668,115_CTE PRAIRIE MARCEL DASSAULT,2020,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.3607454363965798,0.8273562223281958,0.5038569000552765,-1.5665907881283263,-0.33128407146325495,0.3348407889980141,-0.9044980078908234,-0.18752718496295365,2.2204071303973185,-0.00746429226940086,115,3.Plusieurs fauches,1.8408717209998668
115_CTE PRAIRIE MARCEL DASSAULT_2021,"{""type"": ""LineString"", ""coordinates"": [[-0.68891683212437, 44.84732924018827], [-0.6881175338310888, 44.84739769972633]]}",Prairie semée,Non pâturée,Plusieurs fauches,[],Oui,1800,63.47161677855641,"c(-0.68851718297773, 44.8473634699573)",1.376055285260417,0.7448979591836735,4,0.9926140680171258,22.057103175493452,14,3.137973885765759,3.093634689495235,115_CTE PRAIRIE MARCEL DASSAULT,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.3607454363965798,0.8273562223281958,0.5038569000552765,-1.5665907881283263,-0.33128407146325495,0.3348407889980141,-0.9044980078908234,-0.18752718496295365,2.2204071303973185,-0.00746429226940086,115,3.Plusieurs fauches,3.093634689495235
115_CTE PRAIRIE MARCEL DASSAULT_2022,"{""type"": ""LineString"", ""coordinates"": [[-0.68891683212437, 44.84732924018827], [-0.6881175338310888, 44.84739769972633]]}",Prairie semée,Non pâturée,Plusieurs fauches,[],Je ne sais pas,900,63.47161677855641,"c(-0.68851718297773, 44.8473634699573)",0.7963116401738131,0.44897959183673464,3,0.72483409150576,11.028551587746724,7,2.4872831227168697,2.4004875089352895,115_CTE PRAIRIE MARCEL DASSAULT,2022,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.3607454363965798,0.8273562223281958,0.5038569000552765,-1.5665907881283263,-0.33128407146325495,0.3348407889980141,-0.9044980078908234,-0.18752718496295365,2.2204071303973185,-0.00746429226940086,115,3.Plusieurs fauches,2.4004875089352895
1161_Transect 2021_2021,"{""type"": ""LineString"", ""coordinates"": [[0.165199, 49.495501], [0.164485, 49.495452], [0.164941, 49.495762]]}",Prairie sans distinction,Non pâturée,Non fauchée,"[""espaces-verts.amendements.aucun""]",Non,1800,99.52763426589033,"c(0.164875, 49.4955716666667)",0.6365141682948128,0.4444444444444444,2,0.9182958340544894,3.014238228536039,3,1.3898475980241107,1.103347137736376,1161_Transect 2021,2021,0_Territoires artificialisés sans végétation,Territoires artificialisés sans végétation,-0.7914257194888465,2.3898313396163906,0.20539329633462083,-1.4062566118648967,-1.1192181703853068,0.16204940473907964,1.5396197420389406,1.1881154191151615,-1.2309612170569617,2.309886745079806,1161,0.Non fauchée,1.103347137736376
1165_Transect 2021_2021,"{""type"": ""LineString"", ""coordinates"": [[0.181331, 49.513519], [0.180622, 49.514292]]}",Prairie sans distinction,Non pâturée,Fauche précoce,"[""espaces-verts.amendements.aucun""]",Non,1860,100.04041577692054,"c(0.1809765, 49.5139055)",0.9110175397125628,0.5680473372781065,3,0.8292439007914473,12.994748071607994,13,2.638682121491207,2.5645452813420837,1165_Transect 2021,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.101385356748226,-0.1398390338848637,0.05401137842612456,1.2349834565974462,-0.26048365400212614,-0.23879260358258797,0.49599668944235314,1.059398105485927,-1.057773809789171,1.8591004498131656,1165,2.Fauche précoce,2.5645452813420837
1167_Transect 2021_2021,"{""type"": ""LineString"", ""coordinates"": [[0.182929, 49.514153], [0.182897, 49.515051]]}",Prairie sans distinction,Non pâturée,Non fauchée,"[""espaces-verts.amendements.aucun""]",Non,1860,99.87992173721642,"c(0.182913, 49.514602)",0.832003804582987,0.3689761668900414,7,0.42756537602052297,131.1574916374688,131,4.8839943298518484,4.876398827346095,1167_Transect 2021,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.0041104724489731,0.1956493336812131,0.06864737383306427,1.1263159034832626,-0.1845048892890888,-0.25949977502935456,0.45557889244502586,1.040765446393336,-1.03309082985728,1.8033357964688397,1167,0.Non fauchée,4.876398827346095
116_PP1_2019,"{""type"": ""LineString"", ""coordinates"": [[4.810597672410106, 45.63101406748123], [4.811069741197211, 45.631876839470785], [4.811297785988102, 45.63217529377873]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1200,140.34490623709428,"c(4.81098839986514, 45.6316887335769)",0,0,1,NA,0.7125303132203682,1,0.5379719921481597,-0.3389328228736466,116_PP1,2019,5_Forêts [milieu fermé],Forêts [milieu fermé],1.344428634545218,1.1552080368547606,1.059109438858738,-0.35230366747577396,1.0821948093202478,-0.7074710136910191,0.17294608274877632,0.7490095378152934,-0.04048924209717214,-0.6908167400058994,116,1.Fauche tardive,-0.3389328228736466
116_PP1_2020,"{""type"": ""LineString"", ""coordinates"": [[4.810597672410106, 45.63101406748123], [4.811069741197211, 45.631876839470785], [4.811297785988102, 45.63217529377873]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,2820,140.34490623709428,"c(4.81098839986514, 45.6316887335769)",0.9002560512685369,0.53125,3,0.8194483718728035,5.7002425057629456,8,1.902143720631893,1.7405087188061894,116_PP1,2020,5_Forêts [milieu fermé],Forêts [milieu fermé],1.344428634545218,1.1552080368547606,1.059109438858738,-0.35230366747577396,1.0821948093202478,-0.7074710136910191,0.17294608274877632,0.7490095378152934,-0.04048924209717214,-0.6908167400058994,116,1.Fauche tardive,1.7405087188061894
1170_Transect 2021_2021,"{""type"": ""LineString"", ""coordinates"": [[0.135925, 49.508149], [0.135614, 49.507661], [0.13549, 49.50802]]}",Prairie sans distinction,Non pâturée,Fauche précoce,"[""espaces-verts.amendements.aucun""]",Non,1860,99.63674113328764,"c(0.135676333333333, 49.5079433333333)",0.34883209584303193,0.19753086419753085,2,0.5032583347756457,9.032812492291752,9,2.3058609706720272,2.2008637798753976,1170_Transect 2021,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.3523079265410018,-0.8780556095071792,-0.048064127325828,0.3582478527648973,-0.7362791798191267,-0.19799254243830625,1.5097227980741394,1.1375831595817625,-1.473109358508622,2.8465705772170025,1170,2.Fauche précoce,2.2008637798753976
1173_Transect 2021_2021,"{""type"": ""LineString"", ""coordinates"": [[0.167913, 49.516903], [0.167548, 49.517203], [0.167333, 49.517157], [0.167194, 49.517269], [0.167258, 49.517492]]}",Prairie sans distinction,Non pâturée,Non fauchée,"[""espaces-verts.amendements.aucun""]",Non,1860,100.06842746861687,"c(0.1674492, 49.5172048)",0.7029189307735104,0.3984375000000001,3,0.6398243839286435,15.989059091607958,16,2.832569554021285,2.771904681562791,1173_Transect 2021,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.9683037299691236,-0.5406258567041904,0.08572275689060377,1.0224537605341857,-0.3120813673312367,-0.2476055836418806,0.39477531524656767,1.0934420196947947,-1.1994166120140686,2.0659428875546992,1173,0.Non fauchée,2.771904681562791
117_GP1_2019,"{""type"": ""LineString"", ""coordinates"": [[4.811957609397971, 45.63523613531236], [4.812593292938163, 45.63604070377015], [4.812654983743171, 45.63744913963532]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,258.8930721586639,"c(4.81240196202643, 45.6362419929059)",0.9743147528693494,0.59375,3,0.8868595071429147,3.090078824163035,8,1.4085642422804998,1.1281966000221693,117_GP1,2019,5_Forêts [milieu fermé],Forêts [milieu fermé],0.8914292146259243,1.0663883227510107,0.9899366051674804,-0.07881198582877834,1.1194164152019914,-0.718782184407197,0.16451797364370013,0.5551613117433247,-0.0750877689154123,-0.626687615347542,117,1.Fauche tardive,1.1281966000221693
117_GP1_2020,"{""type"": ""LineString"", ""coordinates"": [[4.811957609397971, 45.63523613531236], [4.812593292938163, 45.63604070377015], [4.812654983743171, 45.63744913963532]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,2400,258.8930721586639,"c(4.81240196202643, 45.6362419929059)",1.3321790402101223,0.72,4,0.9609640474436812,1.9312992651018968,5,1.0754457599290088,0.6581929707764337,117_GP1,2020,5_Forêts [milieu fermé],Forêts [milieu fermé],0.8914292146259243,1.0663883227510107,0.9899366051674804,-0.07881198582877834,1.1194164152019914,-0.718782184407197,0.16451797364370013,0.5551613117433247,-0.0750877689154123,-0.626687615347542,117,1.Fauche tardive,0.6581929707764337
1184_Grève parc Billancourt Est_2021,"{""type"": ""LineString"", ""coordinates"": [[2.237872, 48.82582], [2.235329, 48.82683]]}",Prairie sèche (calcicole),Non pâturée,Non fauchée,"[""espaces-verts.amendements.aucun""]",Non,3300,217.41239948434213,"c(2.2366005, 48.826325)",0,0,1,NA,1.379866101066631,3,0.8670442260446898,0.32198646624898564,1184_Grève parc Billancourt Est,2021,0_Territoires artificialisés sans végétation,Territoires artificialisés sans végétation,-0.9377011923850852,1.114078978664864,0.132672280328019,0.02886192305046591,-1.0098456315726896,0.41771639133442834,-0.8573659710129748,-1.9896599761049016,0.5497136718920232,-0.15941882216877534,1184,0.Non fauchée,0.32198646624898564
1186_gs vernes_2021,"{""type"": ""LineString"", ""coordinates"": [[2.390559, 48.781707], [2.390623, 48.781601], [2.390752, 48.78157], [2.390854, 48.781605], [2.390634, 48.78175], [2.390559, 48.7817]]}",Prairie sans distinction,Non pâturée,Plusieurs fauches,"[""espaces-verts.amendements.aucun""]",Non,2700,61.788329454968654,"c(2.3906635, 48.7816555)",0,0,1,NA,3.236857215014367,2,1.443821771528401,1.1746028636883554,1186_gs vernes,2021,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,-0.5088779854509955,-0.99738400418411155,-0.4076697668276521,0.6632900643638586,-1.8540868804109785,0.21253486352851317,-0.1044350615047935,-2.493239176233938,0.13822645729334984,0.1186849455215838,1186,3.Plusieurs fauches,1.1746028636883554
1186_gs vernes_2022,"{""type"": ""LineString"", ""coordinates"": [[2.390559, 48.781707], [2.390623, 48.781601], [2.390752, 48.78157], [2.390854, 48.781605], [2.390634, 48.78175], [2.390559, 48.7817]]}",Prairie sans distinction,Non pâturée,Plusieurs fauches,"[""espaces-verts.amendements.aucun""]",Non,3000,61.788329454968654,"c(2.3906635, 48.7816555)",1.2554823251787535,0.6874999999999999,4,0.9056390622295664,12.947428860057467,8,2.635295180173004,2.560897224808246,1186_gs vernes,2022,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,-0.5088779854509955,-0.99738400418411155,-0.4076697668276521,0.6632900643638586,-1.8540868804109785,0.21253486352851317,-0.1044350615047935,-2.493239176233938,0.13822645729334984,0.1186849455215838,1186,3.Plusieurs fauches,2.560897224808246
1186_gs vernes_2023,"{""type"": ""LineString"", ""coordinates"": [[2.390559, 48.781707], [2.390623, 48.781601], [2.390752, 48.78157], [2.390854, 48.781605], [2.390634, 48.78175], [2.390559, 48.7817]]}",Prairie sans distinction,Non pâturée,Fauche tardive,"[""espaces-verts.amendements.aucun""]",Non,1800,61.788329454968654,"c(2.3906635, 48.7816555)",0,1,0,-0,0,0,0,-Inf,1186_gs vernes,2023,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,-0.5088779854509955,-0.99738400418411155,-0.4076697668276521,0.6632900643638586,-1.8540868804109785,0.21253486352851317,-0.1044350615047935,-2.493239176233938,0.13822645729334984,0.1186849455215838,1186,1.Fauche tardive,-Inf
1188_vilmorin_2022,"{""type"": ""LineString"", ""coordinates"": [[2.386917, 48.794314], [2.387201, 48.794364], [2.387292, 48.794145], [2.387469, 48.794152], [2.387496, 48.794219], [2.387603, 48.794261], [2.388075, 48.79435], [2.388113, 48.794191], [2.386992, 48.794], [2.386917, 48.794311]]}",Prairie sans distinction,Non pâturée,Plusieurs fauches,"[""espaces-verts.amendements.je-ne-sais-pas""]",Non,2700,250.2952953407792,"c(2.3874075, 48.7942307)",0,0,1,NA,0.3995280848721073,1,0.3361350975620173,-0.9174712161914034,1188_vilmorin,2022,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.2905957220961664,-0.7234877926720129,-0.05390024630527863,0.23823628856460816,-1.87131753208215,0.17098868132965245,-0.08911161453754166,-2.64696515656115,0.10702891640578852,0.18804478019558044,1188,3.Plusieurs fauches,-0.9174712161914034
118_PA_2019,"{""type"": ""LineString"", ""coordinates"": [[4.8155407593042225, 45.64077713620109], [4.8181371376377955, 45.64124970451191]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,208.57599895176165,"c(4.81683894847101, 45.6410134203565)",1.3321790402101223,0.72,4,0.9609640474436812,2.3972077444808852,5,1.2229538425869864,0.8743046202327857,118_PA,2019,1_Tissu urbain discontinu,Tissu urbain discontinu,0.5977754607623221,1.281752799504866,0.717444326376673,0.26081521432764126,1.0594182363222462,-0.7532772979093794,0.1734648664173025,0.3555739295364269,-0.08487462203752544,-0.5593530492874768,118,1.Fauche tardive,0.8743046202327857
118_PA_2020,"{""type"": ""LineString"", ""coordinates"": [[4.8155407593042225, 45.64077713620109], [4.8181371376377955, 45.64124970451191]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,2640,208.57599895176165,"c(4.81683894847101, 45.6410134203565)",0.8675632284814612,0.5,3,0.7896900821428474,2.876649293377062,6,1.3549711963503739,1.0566261770267402,118_PA,2020,1_Tissu urbain discontinu,Tissu urbain discontinu,0.5977754607623221,1.281752799504866,0.717444326376673,0.26081521432764126,1.0594182363222462,-0.7532772979093794,0.1734648664173025,0.3555739295364269,-0.08487462203752544,-0.5593530492874768,118,1.Fauche tardive,1.0566261770267402
1195_gs Makarenko_2021,"{""type"": ""LineString"", ""coordinates"": [[2.398884, 48.78274], [2.39881, 48.78285], [2.398705, 48.782891], [2.397886, 48.782636], [2.398717, 48.782803], [2.398771, 48.782712], [2.398872, 48.782754]]}",Prairie sans distinction,Non pâturée,Plusieurs fauches,"[""espaces-verts.amendements.aucun""]",Non,2700,171.96046292713072,"c(2.39866357142857, 48.7827694285714)",0,0,1,NA,0.5815290229962663,1,0.45839211515778777,-0.5420943976992335,1195_gs Makarenko,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.8817740128425312,-0.324466880783671,-0.17092144079598945,-0.01210475462597769,-1.814051968294772,0.21940527893978795,-0.10296836151119595,-2.4627518879325287,0.15567042453449784,0.09325125990905284,1195,3.Plusieurs fauches,-0.5420943976992335
1196_ilot curie_2021,"{""type"": ""LineString"", ""coordinates"": [[2.400534, 48.781393], [2.400566, 48.781388], [2.400602, 48.781393], [2.400622, 48.781412], [2.400628, 48.781436], [2.400541, 48.781533], [2.400514, 48.781541], [2.40049, 48.78154], [2.400468, 48.781535], [2.400449, 48.781525], [2.400441, 48.781508], [2.400445, 48.781489], [2.400532, 48.781395]]}",Prairie sans distinction,Non pâturée,Fauche tardive,"[""espaces-verts.amendements.aucun""]",Non,2700,46.68269560790113,"c(2.40052553846154, 48.7814683076923)",0.6931471805599453,0.5,2,1,4.284242745531379,2,1.6647293253345143,1.4549438142695028,1196_ilot curie,2021,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.9967052645617828,-0.05147583467111202,-0.08972855067560731,-0.2774376258280465,-1.802503705497357,0.21749621547354497,-0.10662281030413522,-2.436065016920225,0.1622384046468748,0.0851040777737762,1196,1.Fauche tardive,1.4549438142695028
1196_ilot curie_2022,"{""type"": ""LineString"", ""coordinates"": [[2.400534, 48.781393], [2.400566, 48.781388], [2.400602, 48.781393], [2.400622, 48.781412], [2.400628, 48.781436], [2.400541, 48.781533], [2.400514, 48.781541], [2.40049, 48.78154], [2.400468, 48.781535], [2.400449, 48.781525], [2.400441, 48.781508], [2.400445, 48.781489], [2.400532, 48.781395]]}",Prairie sans distinction,Non pâturée,Fauche tardive,"[""espaces-verts.amendements.aucun""]",Non,2700,46.68269560790113,"c(2.40052553846154, 48.7814683076923)",0.6730116670092565,0.4800000000000001,2,0.9709505944546688,10.710606863828449,5,2.4604950006757074,2.371234546143658,1196_ilot curie,2022,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.9967052645617828,-0.05147583467111202,-0.08972855067560731,-0.2774376258280465,-1.802503705497357,0.21749621547354497,-0.10662281030413522,-2.436065016920225,0.1622384046468748,0.0851040777737762,1196,1.Fauche tardive,2.371234546143658
1196_ilot curie_2023,"{""type"": ""LineString"", ""coordinates"": [[2.400534, 48.781393], [2.400566, 48.781388], [2.400602, 48.781393], [2.400622, 48.781412], [2.400628, 48.781436], [2.400541, 48.781533], [2.400514, 48.781541], [2.40049, 48.78154], [2.400468, 48.781535], [2.400449, 48.781525], [2.400441, 48.781508], [2.400445, 48.781489], [2.400532, 48.781395]]}",Prairie semée,Non pâturée,Fauche tardive,"[""espaces-verts.amendements.aucun""]",Non,1800,46.68269560790113,"c(2.40052553846154, 48.7814683076923)",0,1,0,-0,0,0,0,-Inf,1196_ilot curie,2023,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.9967052645617828,-0.05147583467111202,-0.08972855067560731,-0.2774376258280465,-1.802503705497357,0.21749621547354497,-0.10662281030413522,-2.436065016920225,0.1622384046468748,0.0851040777737762,1196,1.Fauche tardive,-Inf
